producto_id,user_id,tipo_producto,fecha_apertura,estatus,limite_credito,saldo_actual,utilizacion_pct,tasa_interes_anual,plazo_meses,monto_mensualidad,fecha_ultimo_movimiento,antiguedad_dias,dias_sin_movimiento,ratio_deuda,es_inactivo,carga_mensual_ratio
PRD-00010619,USR-04100,tarjeta_credito_hey,2025-07-22,activo,22000.0,13094.4,0.5952,28.15,,,2025-11-06,277,170,0.5952,1,
PRD-00010621,USR-04101,tarjeta_credito_hey,2025-08-26,suspendido,19000.0,11894.0,0.626,28.53,,,2025-10-15,242,192,0.626,1,
PRD-00010623,USR-04102,credito_nomina,2023-05-16,activo,17000.0,2968.2,0.1746,27.09,24.0,161.55,2025-11-09,1075,167,0.1745999999999999,1,0.054426925409339
PRD-00010626,USR-04103,tarjeta_credito_garantizada,2025-01-08,activo,22000.0,2131.8,0.0969,49.34,,,2025-10-26,472,181,0.0969,1,
PRD-00010628,USR-04104,tarjeta_credito_hey,2025-11-02,revision_de_pagos,97000.0,88076.0,0.908,40.57,,,2025-09-07,174,230,0.908,1,
PRD-00010632,USR-04106,tarjeta_credito_negocios,2025-09-16,activo,83000.0,19256.0,0.232,52.9,,,2025-11-07,221,169,0.232,1,
PRD-00010634,USR-04107,tarjeta_credito_hey,2022-09-30,revision_de_pagos,28000.0,25426.8,0.9081,40.22,,,2025-08-30,1303,238,0.9081,1,
PRD-00010636,USR-04108,tarjeta_credito_hey,2024-08-25,activo,72000.0,52473.6,0.7288,39.94,,,2025-08-31,608,237,0.7288,1,
PRD-00010642,USR-04110,credito_nomina,2025-11-25,activo,45000.0,16258.5,0.3613,26.39,12.0,1556.26,2025-10-03,151,204,0.3613,1,0.0957197773472337
PRD-00010647,USR-04114,tarjeta_credito_hey,2025-05-16,activo,100000.0,70990.0,0.7099,27.7,,,2025-11-01,344,175,0.7099,1,
PRD-00010654,USR-04117,tarjeta_credito_garantizada,2025-07-03,activo,21000.0,7797.3,0.3713,52.6,,,2025-11-04,296,172,0.3713,1,
PRD-00010656,USR-04118,tarjeta_credito_hey,2024-05-18,activo,13000.0,4581.2,0.3524,43.68,,,2025-10-31,707,176,0.3524,1,
PRD-00010658,USR-04119,credito_nomina,2025-05-23,activo,24000.0,10586.4,0.4411,17.88,12.0,969.96,2025-11-09,337,167,0.4411,1,0.0916232146905463
PRD-00010662,USR-04121,tarjeta_credito_negocios,2025-08-11,activo,174000.0,93107.4,0.5351,53.36,,,2025-11-22,257,154,0.5351,1,
PRD-00010666,USR-04123,tarjeta_credito_hey,2025-07-11,activo,66000.0,14361.6,0.2176,38.86,,,2025-10-01,288,206,0.2176,1,
PRD-00010668,USR-04124,tarjeta_credito_hey,2024-10-28,activo,123000.0,65017.8,0.5286,33.25,,,2025-10-22,544,185,0.5286000000000001,1,
PRD-00010670,USR-04125,credito_nomina,2022-02-09,cancelado,35000.0,17983.0,0.5138,22.38,6.0,3195.82,2025-11-24,1536,152,0.5138,1,0.177713395985097
PRD-00010672,USR-04126,tarjeta_credito_garantizada,2023-10-28,activo,8000.0,3380.8,0.4226,57.96,,,2025-11-22,910,154,0.4226,1,
PRD-00010674,USR-04127,tarjeta_credito_hey,2025-10-21,activo,120000.0,99096.0,0.8258,33.12,,,2025-09-23,186,214,0.8258,1,
PRD-00010676,USR-04128,tarjeta_credito_hey,2025-11-12,activo,69000.0,14393.4,0.2086,27.98,,,2025-10-02,164,205,0.2086,1,
PRD-00010679,USR-04129,tarjeta_credito_hey,2021-11-18,activo,39000.0,11649.3,0.2987,38.84,,,2025-11-12,1619,164,0.2986999999999999,1,
PRD-00010683,USR-04130,tarjeta_credito_hey,2025-09-16,activo,108000.0,44776.8,0.4146,41.85,,,2025-11-27,221,149,0.4146,1,
PRD-00010686,USR-04132,tarjeta_credito_hey,2025-08-16,suspendido,112000.0,88334.4,0.7887,28.32,,,2025-09-01,252,236,0.7887,1,
PRD-00010689,USR-04133,tarjeta_credito_negocios,2025-11-25,activo,120000.0,55368.0,0.4614,40.73,,,2025-09-05,151,232,0.4614,1,
PRD-00010692,USR-04135,tarjeta_credito_hey,2023-11-27,activo,78000.0,40996.8,0.5256,40.96,,,2025-10-16,880,191,0.5256000000000001,1,
PRD-00010694,USR-04136,tarjeta_credito_hey,2023-02-09,activo,72000.0,33055.2,0.4591,41.5,,,2025-10-11,1171,196,0.4590999999999999,1,
PRD-00010699,USR-04138,tarjeta_credito_hey,2025-03-01,activo,28000.0,7935.2,0.2834,29.85,,,2025-10-22,420,185,0.2834,1,
PRD-00010700,USR-04138,credito_nomina,2025-04-17,activo,10000.0,4730.0,0.473,30.33,6.0,859.52,2025-10-13,373,194,0.473,1,0.1817167019027484
PRD-00010702,USR-04139,tarjeta_credito_hey,2021-11-01,activo,127000.0,124320.3,0.9789,34.29,,,2025-10-26,1636,181,0.9789,1,
PRD-00010708,USR-04143,tarjeta_credito_negocios,2023-05-24,activo,67000.0,35054.4,0.5232,43.08,,,2025-11-06,1067,170,0.5232,1,
PRD-00010709,USR-04143,credito_auto,2024-11-17,activo,228000.0,82011.6,0.3597,19.17,36.0,3013.27,2025-09-04,524,233,0.3597,1,0.0367419974735281
PRD-00010711,USR-04144,tarjeta_credito_garantizada,2025-09-25,cancelado,18000.0,5414.4,0.3008,58.85,,,2025-10-21,212,186,0.3007999999999999,1,
PRD-00010713,USR-04145,credito_nomina,2023-04-11,activo,10000.0,5579.0,0.5579,33.36,18.0,398.13,2025-10-15,1110,192,0.5579,1,0.071362251299516
PRD-00010718,USR-04147,tarjeta_credito_hey,2023-02-17,activo,137000.0,102202.0,0.746,35.73,,,2025-09-16,1163,221,0.746,1,
PRD-00010719,USR-04147,credito_personal,2024-11-18,revision_de_pagos,13000.0,10754.9,0.8273,23.64,24.0,566.69,2025-10-09,523,198,0.8272999999999999,1,0.0526913313931324
PRD-00010721,USR-04148,tarjeta_credito_hey,2024-06-21,activo,108000.0,56268.0,0.521,32.7,,,2025-11-11,673,165,0.521,1,
PRD-00010723,USR-04149,credito_personal,2025-05-21,suspendido,84000.0,71223.6,0.8479,23.52,36.0,2776.39,2025-10-25,339,182,0.8479000000000001,1,0.0389813207981624
PRD-00010726,USR-04150,tarjeta_credito_hey,2025-11-08,activo,18000.0,5427.0,0.3015,41.85,,,2025-10-01,168,206,0.3015,1,
PRD-00010731,USR-04152,tarjeta_credito_hey,2025-02-20,activo,63000.0,6526.8,0.1036,33.43,,,2025-09-06,429,231,0.1036,1,
PRD-00010733,USR-04152,credito_auto,2024-07-10,activo,130000.0,15340.0,0.118,22.43,24.0,799.07,2025-10-10,654,197,0.118,1,0.0520906127770534
PRD-00010735,USR-04153,tarjeta_credito_hey,2022-07-10,revision_de_pagos,34000.0,32595.8,0.9587,35.18,,,2025-09-12,1385,225,0.9587,1,
PRD-00010736,USR-04153,credito_personal,2023-05-31,suspendido,97000.0,83032.0,0.856,22.86,36.0,3208.09,2025-10-13,1060,194,0.856,1,0.0386367906349359
PRD-00010738,USR-04154,tarjeta_credito_hey,2025-05-12,activo,49000.0,24725.4,0.5046,39.32,,,2025-10-21,348,186,0.5046,1,
PRD-00010739,USR-04154,credito_nomina,2024-08-05,activo,23000.0,4482.7,0.1949,17.21,24.0,222.09,2025-11-17,628,159,0.1949,1,0.0495438017266379
PRD-00010742,USR-04155,credito_personal,2024-06-10,suspendido,73000.0,69452.2,0.9514,35.02,12.0,6943.34,2025-09-26,684,211,0.9514,1,0.0999729310230633
PRD-00010744,USR-04156,tarjeta_credito_hey,2025-10-15,activo,57000.0,23820.3,0.4179,37.53,,,2025-09-15,192,222,0.4179,1,
PRD-00010745,USR-04156,credito_nomina,2025-10-21,activo,23000.0,8935.5,0.3885,18.4,24.0,447.83,2025-09-23,186,214,0.3885,1,0.0501180683789379
PRD-00010748,USR-04157,tarjeta_credito_negocios,2025-04-21,activo,161000.0,37158.8,0.2308,47.72,,,2025-10-09,369,198,0.2308,1,
PRD-00010749,USR-04157,credito_auto,2025-07-15,activo,456000.0,203786.4,0.4469,13.34,36.0,6899.79,2025-08-30,284,238,0.4468999999999999,1,0.0338579512666203
PRD-00010751,USR-04158,tarjeta_credito_hey,2025-06-06,activo,37000.0,15118.2,0.4086,42.12,,,2025-09-21,323,216,0.4086,1,
PRD-00010752,USR-04158,credito_nomina,2024-07-10,activo,59000.0,15965.4,0.2706,25.21,6.0,2859.94,2025-09-28,654,209,0.2706,1,0.1791336264672354
PRD-00010755,USR-04159,tarjeta_credito_hey,2025-02-26,activo,114000.0,35499.6,0.3114,40.46,,,2025-11-16,423,160,0.3114,1,
PRD-00010757,USR-04160,tarjeta_credito_hey,2025-11-16,activo,5000.0,2253.0,0.4506,45.37,,,2025-10-16,160,191,0.4506,1,
PRD-00010760,USR-04161,credito_auto,2023-08-16,activo,408000.0,122930.4,0.3013,14.46,48.0,3387.69,2025-09-11,983,226,0.3013,1,0.0275577887975635
PRD-00010762,USR-04162,credito_nomina,2024-01-04,activo,17000.0,3921.9,0.2307,32.48,12.0,387.13,2025-11-07,842,169,0.2307,1,0.0987098090211377
PRD-00010766,USR-04164,credito_auto,2025-03-25,activo,332000.0,46347.2,0.1396,16.26,48.0,1319.67,2025-10-31,396,176,0.1396,1,0.0284735647460903
PRD-00010769,USR-04165,tarjeta_credito_negocios,2025-06-04,activo,219000.0,78073.5,0.3565,42.97,,,2025-11-23,325,153,0.3565,1,
PRD-00010772,USR-04166,tarjeta_credito_hey,2023-08-15,cancelado,66000.0,11985.6,0.1816,36.73,,,2025-10-15,984,192,0.1816,1,
PRD-00010775,USR-04167,tarjeta_credito_hey,2025-11-27,activo,26000.0,12170.6,0.4681,34.26,,,2025-10-16,149,191,0.4681,1,
PRD-00010778,USR-04168,tarjeta_credito_hey,2025-03-17,activo,50000.0,5630.0,0.1126,28.66,,,2025-10-11,404,196,0.1126,1,
PRD-00010781,USR-04169,tarjeta_credito_hey,2022-12-08,activo,99000.0,20334.6,0.2054,40.5,,,2025-09-24,1234,213,0.2053999999999999,1,
PRD-00010784,USR-04171,credito_personal,2024-09-30,activo,33000.0,25119.6,0.7612,29.97,24.0,1404.12,2025-10-24,572,183,0.7612,1,0.0558973869010653
PRD-00010786,USR-04172,credito_nomina,2025-07-27,cancelado,50000.0,20220.0,0.4044,30.89,12.0,1980.05,2025-10-15,272,192,0.4044,1,0.0979253214638971
PRD-00010789,USR-04174,tarjeta_credito_hey,2025-08-21,activo,37000.0,21308.3,0.5759,35.99,,,2025-10-24,247,183,0.5759,1,
PRD-00010793,USR-04176,tarjeta_credito_hey,2023-04-04,activo,136000.0,23215.2,0.1707,36.91,,,2025-09-22,1117,215,0.1707,1,
PRD-00010796,USR-04177,tarjeta_credito_hey,2023-01-21,activo,132000.0,31020.0,0.235,27.78,,,2025-10-02,1190,205,0.235,1,
PRD-00010801,USR-04180,tarjeta_credito_hey,2025-07-18,activo,131000.0,61360.4,0.4684,42.14,,,2025-09-09,281,228,0.4684,1,
PRD-00010805,USR-04181,tarjeta_credito_hey,2025-04-10,activo,8000.0,1957.6,0.2447,39.91,,,2025-09-29,380,208,0.2447,1,
PRD-00010808,USR-04182,tarjeta_credito_hey,2025-10-31,activo,125000.0,84987.5,0.6799,32.45,,,2025-11-15,176,161,0.6799,1,
PRD-00010810,USR-04183,tarjeta_credito_hey,2024-08-21,activo,97000.0,32000.3,0.3299,38.25,,,2025-09-24,612,213,0.3298999999999999,1,
PRD-00010811,USR-04183,credito_nomina,2025-08-01,activo,25000.0,9702.5,0.3881,32.64,24.0,555.77,2025-10-28,267,179,0.3881,1,0.0572811131151765
PRD-00010814,USR-04184,tarjeta_credito_hey,2023-02-05,activo,5000.0,2893.5,0.5787,43.21,,,2025-10-01,1175,206,0.5787,1,
PRD-00010817,USR-04185,tarjeta_credito_hey,2025-04-07,activo,51000.0,28713.0,0.563,43.57,,,2025-10-19,383,188,0.563,1,
PRD-00010818,USR-04185,credito_nomina,2025-02-22,activo,24000.0,11952.0,0.498,29.73,6.0,2168.25,2025-11-08,427,168,0.498,1,0.1814131526104417
PRD-00010821,USR-04186,tarjeta_credito_hey,2022-08-25,activo,109000.0,40242.8,0.3692,45.63,,,2025-10-19,1339,188,0.3692,1,
PRD-00010823,USR-04187,tarjeta_credito_hey,2023-12-01,activo,23000.0,15780.3,0.6861,32.64,,,2025-10-14,876,193,0.6860999999999999,1,
PRD-00010826,USR-04188,tarjeta_credito_negocios,2024-04-13,activo,168000.0,47376.0,0.282,34.44,,,2025-11-27,742,149,0.282,1,
PRD-00010831,USR-04190,tarjeta_credito_hey,2025-11-01,activo,6000.0,3966.0,0.661,43.52,,,2025-09-22,175,215,0.661,1,
PRD-00010835,USR-04191,tarjeta_credito_negocios,2023-12-12,activo,23000.0,6920.7,0.3009,34.72,,,2025-09-23,865,214,0.3009,1,
PRD-00010836,USR-04191,credito_personal,2024-02-08,activo,79000.0,20042.3,0.2537,44.22,36.0,1014.21,2025-10-21,807,186,0.2537,1,0.0506034736532234
PRD-00010838,USR-04192,tarjeta_credito_hey,2025-06-22,activo,43000.0,30938.5,0.7195,32.71,,,2025-09-16,307,221,0.7195,1,
PRD-00010839,USR-04192,tarjeta_credito_garantizada,2023-09-02,activo,21000.0,19830.3,0.9443,54.09,,,2025-09-23,966,214,0.9443,1,
PRD-00010840,USR-04192,credito_personal,2024-01-15,suspendido,58000.0,47014.8,0.8106,35.9,18.0,3415.98,2025-09-02,831,235,0.8106000000000001,1,0.0726575461344087
PRD-00010848,USR-04195,tarjeta_credito_hey,2023-01-30,activo,135000.0,67135.5,0.4973,32.0,,,2025-11-11,1181,165,0.4973,1,
PRD-00010852,USR-04196,tarjeta_credito_hey,2025-07-28,activo,65000.0,24251.5,0.3731,37.38,,,2025-09-07,271,230,0.3731,1,
PRD-00010856,USR-04197,tarjeta_credito_hey,2025-10-03,activo,111000.0,32023.5,0.2885,41.24,,,2025-11-06,204,170,0.2885,1,
PRD-00010859,USR-04198,tarjeta_credito_hey,2025-09-20,suspendido,34000.0,28199.6,0.8294,29.57,,,2025-09-29,217,208,0.8293999999999999,1,
PRD-00010860,USR-04198,credito_personal,2025-10-24,revision_de_pagos,18000.0,17280.0,0.96,49.03,12.0,1850.4,2025-10-28,183,179,0.96,1,0.1070833333333333
PRD-00010862,USR-04199,tarjeta_credito_hey,2025-09-12,activo,54000.0,39263.4,0.7271,40.6,,,2025-10-28,225,179,0.7271000000000001,1,
PRD-00010864,USR-04200,tarjeta_credito_hey,2021-11-15,activo,106000.0,60515.4,0.5709,46.22,,,2025-08-31,1622,237,0.5709,1,
PRD-00010866,USR-04201,tarjeta_credito_hey,2022-09-05,activo,38000.0,7892.6,0.2077,44.52,,,2025-10-24,1328,183,0.2077,1,
PRD-00010871,USR-04204,tarjeta_credito_hey,2023-12-11,suspendido,81000.0,60021.0,0.741,39.83,,,2025-11-15,866,161,0.741,1,
PRD-00010872,USR-04204,tarjeta_credito_garantizada,2024-03-02,activo,3000.0,2082.6,0.6942,66.62,,,2025-09-06,784,231,0.6941999999999999,1,
PRD-00010873,USR-04204,credito_personal,2025-07-23,activo,51000.0,36128.4,0.7084,22.28,18.0,2379.58,2025-11-10,276,166,0.7084,1,0.0658645276292335
PRD-00010876,USR-04205,tarjeta_credito_hey,2024-02-22,cancelado,80000.0,13936.0,0.1742,41.02,,,2025-10-07,793,200,0.1742,1,
PRD-00010879,USR-04206,credito_nomina,2021-08-05,suspendido,32000.0,9017.6,0.2818,26.65,24.0,488.78,2025-09-06,1724,231,0.2818,1,0.0542028921220723
PRD-00010882,USR-04207,tarjeta_credito_negocios,2023-08-16,activo,113000.0,46092.7,0.4079,43.26,,,2025-09-24,983,213,0.4079,1,
PRD-00010883,USR-04207,credito_personal,2024-02-03,activo,29000.0,12046.6,0.4154,36.58,12.0,1213.72,2025-10-27,812,180,0.4154,1,0.1007520794248999
PRD-00010887,USR-04210,tarjeta_credito_hey,2024-05-08,activo,67000.0,37707.6,0.5628,28.8,,,2025-11-05,717,171,0.5628,1,
PRD-00010888,USR-04210,credito_nomina,2024-11-19,activo,13000.0,5119.4,0.3938,28.82,6.0,926.37,2025-09-24,522,213,0.3938,1,0.1809528460366449
PRD-00010890,USR-04211,tarjeta_credito_hey,2025-10-11,activo,17000.0,7097.5,0.4175,38.79,,,2025-10-10,196,197,0.4175,1,
PRD-00010893,USR-04212,tarjeta_credito_hey,2024-01-19,activo,62000.0,17614.2,0.2841,42.26,,,2025-10-17,827,190,0.2841,1,
PRD-00010896,USR-04213,tarjeta_credito_hey,2025-01-03,activo,106000.0,47297.2,0.4462,44.56,,,2025-09-12,477,225,0.4462,1,
PRD-00010897,USR-04213,credito_nomina,2024-01-15,activo,43000.0,21001.2,0.4884,33.12,18.0,1496.16,2025-09-14,831,223,0.4884,1,0.0712416433346666
PRD-00010901,USR-04214,tarjeta_credito_hey,2022-11-07,cancelado,116000.0,10660.4,0.0919,39.58,,,2025-09-09,1265,228,0.0919,1,
PRD-00010904,USR-04216,tarjeta_credito_hey,2025-05-30,activo,106000.0,22143.4,0.2089,36.5,,,2025-11-26,330,150,0.2089,1,
PRD-00010909,USR-04217,tarjeta_credito_negocios,2023-07-28,activo,190000.0,86374.0,0.4546,47.05,,,2025-10-20,1002,187,0.4546,1,
PRD-00010910,USR-04217,credito_personal,2025-09-12,activo,92000.0,11187.2,0.1216,27.06,12.0,1074.49,2025-09-15,225,222,0.1216,1,0.0960463744279176
PRD-00010913,USR-04218,tarjeta_credito_negocios,2025-06-28,activo,101000.0,25957.0,0.257,54.32,,,2025-09-16,301,221,0.257,1,
PRD-00010917,USR-04220,tarjeta_credito_garantizada,2025-09-14,revision_de_pagos,3000.0,2515.2,0.8384,60.11,,,2025-10-28,223,179,0.8383999999999999,1,
PRD-00010919,USR-04221,tarjeta_credito_hey,2022-10-18,revision_de_pagos,105000.0,83916.0,0.7992,41.98,,,2025-11-16,1285,160,0.7992,1,
PRD-00010920,USR-04221,credito_personal,2025-03-25,activo,10000.0,7663.0,0.7663,37.58,36.0,357.92,2025-09-02,396,235,0.7663,1,0.0467075557875505
PRD-00010922,USR-04222,tarjeta_credito_hey,2023-05-15,activo,62000.0,31781.2,0.5126,41.46,,,2025-11-15,1076,161,0.5126000000000001,1,
PRD-00010924,USR-04223,tarjeta_credito_hey,2024-09-08,activo,120000.0,53988.0,0.4499,42.69,,,2025-09-13,594,224,0.4499,1,
PRD-00010929,USR-04226,tarjeta_credito_garantizada,2021-12-29,revision_de_pagos,24000.0,16826.4,0.7011,50.73,,,2025-09-08,1578,229,0.7011000000000001,1,
PRD-00010932,USR-04227,tarjeta_credito_negocios,2025-03-15,activo,375000.0,152325.0,0.4062,50.6,,,2025-10-18,406,189,0.4062,1,
PRD-00010933,USR-04227,credito_personal,2025-09-16,activo,12000.0,1684.8,0.1404,38.71,24.0,101.92,2025-08-30,221,238,0.1404,1,0.0604938271604938
PRD-00010936,USR-04229,tarjeta_credito_hey,2024-07-22,activo,116000.0,113819.2,0.9812,42.58,,,2025-09-10,642,227,0.9812,1,
PRD-00010938,USR-04230,tarjeta_credito_hey,2025-05-30,activo,85000.0,36482.0,0.4292,33.24,,,2025-11-02,330,174,0.4292,1,
PRD-00010940,USR-04231,tarjeta_credito_hey,2024-04-12,activo,138000.0,120101.4,0.8703,43.04,,,2025-11-28,743,148,0.8703,1,
PRD-00010941,USR-04231,tarjeta_credito_garantizada,2023-12-08,activo,10000.0,8523.0,0.8523,59.04,,,2025-09-10,869,227,0.8523,1,
PRD-00010944,USR-04232,tarjeta_credito_hey,2024-06-15,activo,35000.0,3405.5,0.0973,39.79,,,2025-11-02,679,174,0.0973,1,
PRD-00010946,USR-04233,tarjeta_credito_hey,2024-10-30,revision_de_pagos,6000.0,5139.0,0.8565,36.61,,,2025-10-19,542,188,0.8565,1,
PRD-00010947,USR-04233,tarjeta_credito_garantizada,2025-05-09,suspendido,4000.0,3123.6,0.7809,48.96,,,2025-08-31,351,237,0.7808999999999999,1,
PRD-00010949,USR-04234,tarjeta_credito_hey,2025-07-06,activo,132000.0,46134.0,0.3495,40.38,,,2025-09-20,293,217,0.3495,1,
PRD-00010952,USR-04235,tarjeta_credito_hey,2023-09-11,activo,16000.0,2094.4,0.1309,31.26,,,2025-09-24,957,213,0.1309,1,
PRD-00010955,USR-04237,credito_nomina,2024-11-23,activo,60000.0,23604.0,0.3934,32.55,18.0,1674.77,2025-11-04,518,172,0.3934,1,0.0709528046093882
PRD-00010960,USR-04239,tarjeta_credito_negocios,2025-09-17,activo,445000.0,164961.5,0.3707,39.4,,,2025-09-02,220,235,0.3707,1,
PRD-00010962,USR-04240,tarjeta_credito_garantizada,2023-10-02,revision_de_pagos,19000.0,16765.6,0.8824,44.19,,,2025-11-06,936,170,0.8824,1,
PRD-00010965,USR-04241,tarjeta_credito_hey,2025-06-18,activo,72000.0,14752.8,0.2049,36.09,,,2025-10-12,311,195,0.2049,1,
PRD-00010968,USR-04242,tarjeta_credito_hey,2023-02-14,activo,26000.0,18376.8,0.7068,37.88,,,2025-09-22,1166,215,0.7068,1,
PRD-00010971,USR-04243,tarjeta_credito_negocios,2025-09-26,activo,236000.0,92464.8,0.3918,38.79,,,2025-11-17,211,159,0.3918,1,
PRD-00010972,USR-04243,credito_auto,2025-11-07,activo,330000.0,101508.0,0.3076,24.17,24.0,5375.46,2025-11-25,169,151,0.3076,1,0.0529560231705875
PRD-00010974,USR-04244,tarjeta_credito_hey,2023-12-26,activo,103000.0,31919.7,0.3099,38.7,,,2025-09-15,851,222,0.3099,1,
PRD-00010977,USR-04245,credito_nomina,2023-03-01,suspendido,56000.0,26740.0,0.4775,27.52,18.0,1829.94,2025-11-03,1151,173,0.4775,1,0.0684345549738219
PRD-00010980,USR-04246,tarjeta_credito_hey,2025-08-14,activo,34000.0,9727.4,0.2861,43.48,,,2025-10-21,254,186,0.2860999999999999,1,
PRD-00010982,USR-04247,tarjeta_credito_garantizada,2024-05-15,activo,21000.0,10069.5,0.4795,55.35,,,2025-08-31,710,237,0.4795,1,
PRD-00010985,USR-04248,tarjeta_credito_hey,2023-04-05,activo,73000.0,21666.4,0.2968,44.38,,,2025-11-16,1116,160,0.2968,1,
PRD-00010990,USR-04250,tarjeta_credito_negocios,2024-01-25,activo,161000.0,45289.3,0.2813,36.18,,,2025-09-08,821,229,0.2813,1,
PRD-00010991,USR-04250,credito_personal,2025-09-08,activo,25000.0,3767.5,0.1507,47.27,36.0,197.58,2025-11-16,229,160,0.1507,1,0.0524432647644326
PRD-00010996,USR-04253,tarjeta_credito_hey,2023-05-03,activo,21000.0,4296.6,0.2046,30.63,,,2025-10-24,1088,183,0.2046,1,
PRD-00010999,USR-04254,tarjeta_credito_hey,2023-01-28,cancelado,129000.0,36945.6,0.2864,37.38,,,2025-10-17,1183,190,0.2864,1,
PRD-00011001,USR-04255,tarjeta_credito_hey,2024-05-06,activo,92000.0,31795.2,0.3456,40.86,,,2025-09-27,719,210,0.3456,1,
PRD-00011003,USR-04256,tarjeta_credito_hey,2024-07-24,activo,144000.0,36086.4,0.2506,28.28,,,2025-10-04,640,203,0.2506,1,
PRD-00011005,USR-04257,credito_nomina,2022-03-21,activo,31000.0,8692.4,0.2804,20.33,18.0,564.33,2025-10-02,1496,205,0.2804,1,0.0649222309143619
PRD-00011008,USR-04258,tarjeta_credito_hey,2025-06-24,activo,99000.0,76437.9,0.7721,32.64,,,2025-10-23,305,184,0.7720999999999999,1,
PRD-00011009,USR-04258,tarjeta_credito_garantizada,2025-07-27,activo,20000.0,17190.0,0.8595,59.2,,,2025-09-10,272,227,0.8595,1,
PRD-00011012,USR-04259,credito_personal,2023-10-01,activo,6000.0,781.2,0.1302,41.17,24.0,48.29,2025-10-10,937,197,0.1302,1,0.0618151561699948
PRD-00011014,USR-04260,tarjeta_credito_hey,2025-04-10,activo,47000.0,18127.9,0.3857,41.75,,,2025-10-22,380,185,0.3857,1,
PRD-00011018,USR-04262,tarjeta_credito_hey,2024-02-27,activo,131000.0,34715.0,0.265,45.58,,,2025-11-14,788,162,0.265,1,
PRD-00011019,USR-04262,credito_nomina,2024-03-01,activo,6000.0,3402.0,0.567,19.94,6.0,600.43,2025-08-30,785,238,0.567,1,0.176493239271017
PRD-00011023,USR-04264,tarjeta_credito_hey,2022-12-06,activo,80000.0,42688.0,0.5336,36.61,,,2025-09-21,1236,216,0.5336,1,
PRD-00011027,USR-04266,tarjeta_credito_hey,2025-04-23,activo,42000.0,28030.8,0.6674,27.66,,,2025-08-31,367,237,0.6674,1,
PRD-00011031,USR-04267,tarjeta_credito_negocios,2021-07-10,activo,459000.0,99235.8,0.2162,43.93,,,2025-09-07,1750,230,0.2162,1,
PRD-00011033,USR-04268,tarjeta_credito_negocios,2023-12-26,activo,239000.0,54659.3,0.2287,51.88,,,2025-10-01,851,206,0.2287,1,
PRD-00011034,USR-04268,credito_personal,2024-02-20,activo,49000.0,14793.1,0.3019,53.25,12.0,1616.51,2025-09-02,795,235,0.3019,1,0.1092745942365021
PRD-00011035,USR-04268,credito_auto,2023-11-11,activo,298000.0,52954.6,0.1777,18.44,48.0,1567.74,2025-11-23,896,153,0.1777,1,0.0296053600631484
PRD-00011038,USR-04269,tarjeta_credito_hey,2023-06-12,activo,20000.0,7368.0,0.3684,45.19,,,2025-09-26,1048,211,0.3684,1,
PRD-00011039,USR-04269,credito_auto,2025-01-11,activo,255000.0,17773.5,0.0697,16.8,60.0,439.81,2025-10-30,469,177,0.0697,1,0.0247452668298309
PRD-00011041,USR-04270,tarjeta_credito_hey,2025-05-07,activo,25000.0,9665.0,0.3866,31.77,,,2025-11-28,353,148,0.3866,1,
PRD-00011042,USR-04270,credito_nomina,2025-01-31,activo,73000.0,21067.8,0.2886,18.01,12.0,1931.6,2025-10-23,449,184,0.2885999999999999,1,0.0916849410000095
PRD-00011049,USR-04274,credito_personal,2025-06-25,activo,66000.0,65175.0,0.9875,36.22,36.0,2993.43,2025-09-29,304,208,0.9875,1,0.0459291139240506
PRD-00011056,USR-04277,tarjeta_credito_negocios,2023-02-25,cancelado,344000.0,131167.2,0.3813,42.37,,,2025-11-05,1155,171,0.3813,1,
PRD-00011057,USR-04277,credito_auto,2022-09-10,activo,487000.0,215351.4,0.4422,23.94,24.0,11379.42,2025-10-23,1323,184,0.4422,1,0.0528411702919043
PRD-00011059,USR-04278,tarjeta_credito_garantizada,2024-01-04,activo,12000.0,3350.4,0.2792,63.27,,,2025-11-27,842,149,0.2792,1,
PRD-00011062,USR-04279,tarjeta_credito_hey,2024-12-18,activo,18000.0,3994.2,0.2219,42.94,,,2025-11-09,493,167,0.2219,1,
PRD-00011064,USR-04280,tarjeta_credito_hey,2025-11-14,activo,22000.0,18211.6,0.8278,44.23,,,2025-11-13,162,163,0.8278,1,
